F9-232;232;12 June 2023 21:35;F9  B5 B1071.9;Vandenberg , SLC‑4E;Transporter-8 (72 payload smallsat rideshare);Unknown;SSO;Various;Success;Success ( LZ‑4 );Dedicated SmallSat Rideshare mission to Sun-synchronous orbit. Expected to fly on this mission are Launcher's Orbiter SN3 vehicle and the first of Satellite Vu Mid-wave Infrared imaging satellite. This mission marked the 200th overall successful booster landing. Fourth flight with short nozzle second stage which has lower production cost and faster build time, but is only suitable for missions with lower performance requirements.;
F9-233;233;18 June 2023 22:21;F9  B5 B1067.12;Cape Canaveral , SLC‑40;SATRIA;~4,580 kg (10,100 lb);GTO;PT Pasifik Satelit Nusantara;Success;Success ( ASOG );PSN selected Falcon 9 in September 2020, to launch its satellite instead of a Chinese rocket or  Ariane 5 .;
F9-234;234;22 June 2023 07:19;F9  B5 B1075.4;Vandenberg , SLC‑4E;Starlink Group 5-7 (47 satellites);~14,500 kg (32,000 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast Starlink launch. Seventh second stage featuring Falcon long coast mission-extension kit. Reaching 43° inclination orbit from  Vandenberg , makes it the lowest orbital inclination ever reached by a rocket launched from the US west coast.;
F9-235;235;23 June 2023 15:35;F9  B5 B1069.8;Cape Canaveral , SLC‑40;Starlink Group 5-12 (56 satellites);~17,400 kg (38,400 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast Starlink launch to their Generation 2 network.;
F9-236;236;1 July 2023 15:12;F9  B5 B1080.2;Cape Canaveral , SLC‑40;Euclid;~2,160 kg (4,760 lb);Sun–Earth L 2 injection;ESA;Success;Success ( ASOG );Euclid is a  space telescope to better understand dark energy and dark matter by accurately measuring the acceleration of the universe .;
F9-237;237;7 July 2023 19:29;F9  B5 B1063.12;Vandenberg , SLC‑4E;Starlink Group 5-13 (48 satellites);~14,900 kg (32,800 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast Starlink launch to their Generation 2 network.;
F9-238;238;10 July 2023 03:58;F9  B5 B1058.16;Cape Canaveral , SLC‑40;Starlink Group 6-5 (22 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network.  B1058 was the first booster to launch and land 16 times, pushing the envelope and surpassing its previous record, which was 15 flights.;
F9-239;239;16 July 2023 03:50;F9  B5 B1060.16;Cape Canaveral , SLC‑40;Starlink Group 5-15 (54 satellites);~16,700 kg (36,800 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast Starlink launch to their Generation 2 network. Last v1.5 launch. Second booster flying for the 16th time.;
F9-240;240;20 July 2023 04:09;F9  B5 B1071.10;Vandenberg , SLC‑4E;Starlink Group 6-15 (15 satellites);~12,000 kg (26,000 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network. First Starlink V2 mini launch from West Coast.;
F9-241;241;24 July 2023 00:50;F9  B5 B1076.6;Cape Canaveral , SLC‑40;Starlink Group 6-6 (22 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-242;242;28 July 2023 04:01;F9  B5 B1062.15;Cape Canaveral , SLC‑40;Starlink Group 6-7 (22 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network. The launch occurred 4 days, 3 hours and 11 minutes after SpaceX's previous mission from the same pad, setting a new record that was broken again ten days later with flight 244.;
FH-007;FH 7;29 July 2023 03:04;Falcon Heavy B5 B1074  (core) | B1064.3  (side) | B1065.3  (side);Kennedy , LC‑39A;Jupiter-3 ( EchoStar -24);~9,200 kg (20,300 lb);GTO;EchoStar;Success;No attempt | Success ( LZ‑1 ) | Success ( LZ‑2 );Largest and heaviest geostationary communication satellite ever launched. Both side boosters returned to the launch site while the center core was expended. First second stage featuring Falcon medium coast mission-extension kit.;
F9-243;243;3 August 2023 05:00;F9  B5 B1077.6;Cape Canaveral , SLC‑40;Galaxy 37;~5,063 kg (11,162 lb);GTO;Intelsat;Success;Success ( JRTI );Intelsat originally contracted both SpaceX and Arianespace to launch its seventh C-band replacement satellite, Galaxy 37. Launch was previously awarded to Arianespace . Also known as Galaxy 13R, as it will replace Galaxy 13 . The spacecraft also contains a Ku-band payload to be known as Horizons-4, which will be Japan-licensed.;
F9-244;244;7 August 2023 02:41;F9  B5 B1078.4;Cape Canaveral , SLC‑40;Starlink Group 6-8 (22 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network. This launch marked a turnaround record for SpaceX; the launch occurred 3 days, 21 hours and 41 minutes after SpaceX's previous mission from SLC-40. The previous record was set the month before at the same launch pad.;
F9-245;245;8 August 2023 03:57;F9  B5 B1075.5;Vandenberg , SLC‑4E;Starlink Group 6-20 (15 satellites);~12,000 kg (26,000 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network.;
F9-246;246;11 August 2023 05:17;F9  B5 B1069.9;Cape Canaveral , SLC‑40;Starlink Group 6-9 (22 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network. 1st time flying a fairing half for the 11th time. 100th launch of a batch of Starlink satellites (excluding launch of test satellites Tintin A&B).;
F9-247;247;17 August 2023 03:36;F9  B5 B1067.13;Cape Canaveral , SLC‑40;Starlink Group 6-10 (22 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-248;248;22 August 2023 09:37;F9  B5 B1061.15;Vandenberg , SLC‑4E;Starlink Group 7-1 (21 satellites);~15,300 kg (33,700 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network.;
F9-249;249;26 August 2023 07:27;F9  B5 B1081.1;Kennedy , LC‑39A;Crew-7 ( Crew Dragon C210.3 Endurance );~13,000 kg (29,000 lb);LEO ( ISS );NASA ( CTS );Success;Success ( LZ‑1 );After first six  Crew Dragon launches of NASA USCV award, a further three missions for SpaceX were announced on 3 December 2021. These launches carry up to four astronauts and 100 kg (220 lb) of cargo to the ISS as well as feature a lifeboat function to evacuate astronauts from ISS in case of an emergency.;
F9-250;250;27 August 2023 01:05;F9  B5 B1080.3;Cape Canaveral , SLC‑40;Starlink Group 6-11 (22 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-251;251;1 September 2023 02:21;F9  B5 B1077.7;Cape Canaveral , SLC‑40;Starlink Group 6-13 (22 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-252;252;2 September 2023 14:25;F9  B5 B1063.13;Vandenberg , SLC‑4E;Transport and Tracking Layer (Tranche 0B) (11 Transport and 2 Tracking Layer satellites);Unknown;LEO;SDA;Success;Success ( LZ‑4 );Second launch of SDA Transport and Tracking Layer satellites. Originally intended to launch remaining 18 satellites but a late change reduced this to 13. One is  York Space Systems built and 10 are Lockheed Martin - Tyvak Space systems built Transport layer satellites and 2 are SpaceX- Leidos built, Starlink-derived Tracking layer satellites. The Transport layer is an interoperable mesh network of satellites intended to provide periodic low-latency and high-capacity data connectivity, while the Tracking Layer consists of interconnected satellites with cross-links and wide field of view infrared sensors for hypersonic missile tracking. Fifth flight with short nozzle second stage which has lower production cost and faster build time, but is only suitable for missions with lower performance requirements. This was the 61st launch of a Falcon rocket this year, the same number of launches carried out in all of 2022.;
F9-253;253;4 September 2023 02:47;F9  B5 B1073.10;Kennedy , LC‑39A;Starlink Group 6-12 (21 satellites);~15,300 kg (33,700 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network. SpaceX's Falcon family thus broke the yearly world record for most successful launches by any rocket family, first set by the  R-7 family  in 1980 after this launch.;
F9-254;254;9 September 2023 03:12;F9  B5 B1076.7;Cape Canaveral , SLC‑40;Starlink Group 6-14 (22 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-255;255;12 September 2023 06:57;F9  B5 B1071.11;Vandenberg , SLC‑4E;Starlink Group 7-2 (21 satellites);~15,300 kg (33,700 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network.;
F9-256;256;16 September 2023 03:38;F9  B5 B1078.5;Cape Canaveral , SLC‑40;Starlink Group 6-16 (22 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network. This was the 200th flight and 200th success of the Block 5 version of Falcon 9. SpaceX's Falcon family thus broke the yearly world record for most launches attempted (irrespective of launch outcome) by any rocket family, i.e., 64 set by the  R-7 family  in 1980 after this launch.;
F9-257;257;20 September 2023 03:38;F9  B5 B1058.17;Cape Canaveral , SLC‑40;Starlink Group 6-17 (22 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network. SpaceX set a new record using the same booster for the 17th time.;
F9-258;258;24 September 2023 03:38;F9  B5 B1060.17;Cape Canaveral , SLC‑40;Starlink Group 6-18 (22 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network. Second booster to fly for the 17th time.;
F9-259;259;25 September 2023 08:48;F9  B5 B1075.6;Vandenberg , SLC‑4E;Starlink Group 7-3 (21 satellites);~15,300 kg (33,700 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network.;
F9-260;260;30 September 2023 02:00;F9  B5 B1069.10;Cape Canaveral , SLC‑40;Starlink Group 6-19 (22 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network. This launch marked the first time SpaceX completed 10 launches in a calendar month.;
F9-261;261;5 October 2023 05:36;F9  B5 B1076.8;Cape Canaveral , SLC‑40;Starlink Group 6-21 (22 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-262;262;9 October 2023 07:23;F9  B5 B1063.14;Vandenberg , SLC‑4E;Starlink Group 7-4 (21 satellites);~15,300 kg (33,700 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network.;
FH-008;FH 8;13 October 2023 14:19;Falcon Heavy B5 B1079  (core) | B1064.4  (side) | B1065.4  (side);Kennedy , LC‑39A;Psyche;~2,608 kg (5,750 lb);Heliocentric;NASA ( Discovery );Success;No attempt | Success ( LZ‑1 ) | Success ( LZ‑2 );Discovery Program mission designed to explore asteroid 16 Psyche to investigate the formation of the early Solar System. Center core expended, while both side-boosters returned to Cape Canaveral for landings at LZ-1 and LZ-2 .;
F9-263;263;13 October 2023 23:01;F9  B5 B1067.14;Cape Canaveral , SLC‑40;Starlink Group 6-22 (22 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network. Launch of 2 rockets in single calendar day.;
F9-264;264;18 October 2023 00:39;F9  B5 B1062.16;Cape Canaveral , SLC‑40;Starlink Group 6-23 (22 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-265;265;21 October 2023 08:23;F9  B5 B1061.16;Vandenberg , SLC‑4E;Starlink Group 7-5 (21 satellites);~15,300 kg (33,700 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network.;
F9-266;266;22 October 2023 02:17;F9  B5 B1080.4;Cape Canaveral , SLC‑40;Starlink Group 6-24 (23 satellites);~16,800 kg (37,000 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network. First time 23 Starlinks V2 Mini were launched and new Falcon 9 payload mass record of 18,400 kg.;
F9-267;267;29 October 2023 09:00;F9  B5 B1075.7;Vandenberg , SLC‑4E;Starlink Group 7-6 (22 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network. New record of launching 22 v2 mini satellites from the West Coast.;
F9-268;268;30 October 2023 23:20;F9  B5 B1077.8;Cape Canaveral , SLC‑40;Starlink Group 6-25 (23 satellites);~16,800 kg (37,000 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-269;269;4 November 2023 00:37;F9  B5 B1058.18;Cape Canaveral , SLC‑40;Starlink Group 6-26 (23 satellites);~16,800 kg (37,000 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network. First booster to fly for the 18th time.;
F9-270;270;8 November 2023 05:05;F9  B5 B1073.11;Cape Canaveral , SLC‑40;Starlink Group 6-27 (23 satellites);~16,800 kg (37,000 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-271;271;10 November 2023 01:28;F9  B5 B1081.2;Kennedy , LC‑39A;SpaceX CRS-29 ( Dragon C211.2 );~9,525 kg (20,999 lb);LEO ( ISS );NASA ( CRS );Success;Success ( LZ‑1 );Three more  CRS Phase 2 missions for Dragon 2 covering up to CRS-29 were announced in December 2020. Mission will launch 2,381 kilograms (5,249 lb) of pressurized cargo and 569 kilograms (1,254 lb) of unpressurized cargo and then spend approximately one month on station. Among the cargo is station supplies and science experiments, including NASA's ILLUMA-T (Laser Communication from Space) and AWE (Atmospheric Waves Experiment) experiments, and ESA's Aquamembrane-3 experiment.;
F9-272;272;11 November 2023 18:49;F9  B5 B1071.12;Vandenberg , SLC‑4E;Transporter-9 (113 payload smallsat rideshare);Unknown;SSO;Various;Success;Success ( LZ‑4 );Dedicated SmallSat Rideshare mission to Sun-synchronous orbit. Sixth flight with short nozzle second stage which has lower production cost and faster build time, but is only suitable for missions with lower performance requirements. Momentus has announced that three sats manifested by them failed to deploy from the Transporter-9 mission. The satellites were destroyed when second stage deorbited.;
F9-273;273;12 November 2023 21:08;F9  B5 B1076.9;Cape Canaveral , SLC‑40;O3b mPOWER 5 & 6;~4,100 kg (9,000 lb);MEO;SES;Success;Success ( ASOG );Third part of SES' MEO satellites for its O3b low-latency, high-performance connectivity services.;
F9-274;274;18 November 2023 05:05;F9  B5 B1069.11;Cape Canaveral , SLC‑40;Starlink Group 6-28 (23 satellites);~16,800 kg (37,000 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-275;275;20 November 2023 10:30;F9  B5 B1063.15;Vandenberg , SLC‑4E;Starlink Group 7-7 (22 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network.;
F9-276;276;22 November 2023 07:47;F9  B5 B1067.15;Cape Canaveral , SLC‑40;Starlink Group 6-29 (23 satellites);~16,800 kg (37,000 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-277;277;28 November 2023 04:20;F9  B5 B1062.17;Cape Canaveral , SLC‑40;Starlink Group 6-30 (23 satellites);~16,800 kg (37,000 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network. First time SpaceX conducted 50th orbital launch in year from a single launch pad, i.e.,  Cape Canaveral  SLC-40 (all Falcon 9).;
F9-278;278;1 December 2023 18:19;F9  B5 B1061.17;Vandenberg , SLC‑4E;425 Project SAR satellite EIRSAT-1 and others 23 secondary payloads;~800 kg (1,800 lb) (main satellite);SSO;Republic of Korea Armed Forces;Success;Success ( LZ‑4 );A military satellite of South Korea with a mass of 800 kg. EIRSAT-1 is an Irish 2U cubesat that carries a gamma-ray detector and an experiment of thermal coatings for other spacecraft. SpaceX completing 250th landing of a Falcon first-stage booster this mission.;
F9-279;279;3 December 2023 04:00;F9  B5 B1078.6;Cape Canaveral , SLC‑40;Starlink Group 6-31 (23 satellites);~16,800 kg (37,000 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-280;280;7 December 2023 05:07;F9  B5 B1077.9;Cape Canaveral , SLC‑40;Starlink Group 6-33 (23 satellites);~16,800 kg (37,000 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network. SpaceX's 90th orbital launch of the year including Falcon 9 and Falcon Heavy.;
F9-281;281;8 December 2023 08:03;F9  B5 B1071.13;Vandenberg , SLC‑4E;Starlink Group 7-8 (22 satellites);~16,100 kg (35,500 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network. 200th landing on a droneship by a Falcon booster. Fastest turnaround of  Vandenberg  SLC-4E pad at 6 days, 13 hours and 44 minutes. USA broke the world record of most launches by a nation (108), held by Soviet Union in 1982 . SpaceX completed 100 launches in 365 days (a year) between 8 December 2022, 22:27 UTC and 8 December 2023, 8:03 UTC.;
F9-282;282;19 December 2023 04:01;F9  B5 B1081.3;Cape Canaveral , SLC‑40;Starlink Group 6-34 (23 satellites);~16,800 kg (37,000 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-283;283;23 December 2023 05:33;F9  B5 B1058.19;Cape Canaveral , SLC‑40;Starlink Group 6-32 (23 satellites);~16,800 kg (37,000 lb);LEO;SpaceX;Success;Partial failure ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network. First booster to fly for the 19th time. Despite the landing being initially  successful, the booster later tipped over during transit due to rough seas, high winds and waves, the stage was unable to be secured to the deck for recovery and later tipped over and was destroyed in transit. SpaceX has already equipped newer Falcon boosters with upgraded landing legs that have the capability to self-level and mitigate this type of issue.;
F9-284;284;24 December 2023 13:11;F9  B5 B1075.8;Vandenberg , SLC‑4E;SARah 2 & 3;~3,600 kg (7,900 lb);SSO;German Intelligence Service;Success;Success ( LZ‑4 );In January 2019, the satellites were expected to be launched between November 2020 and September 2021. Seventh flight with short nozzle second stage which has lower production cost and faster build time, but is only suitable for missions with lower performance requirements.;
FH-009;FH 9;29 December 2023 01:07;Falcon Heavy B5  B1084  (core) | B1064.5  (side) | B1065.5  (side);Kennedy , LC‑39A;USSF-52 ( Boeing X-37 B OTV-7 );6,350 kg (14,000 lb) + OTV payload;High Elliptical  HEO;Department of the Air Force Rapid Capabilities Office / USSF;Success;No attempt | Success ( LZ‑1 ) | Success ( LZ‑2 );Classified payload contract awarded in June 2018 for US$130 million, increased to $149.2 million in August 2021, due to "a change in the contract requirements" and expected to be completed by 14 April 2022. Draft solicitation said the launch was 6,350 kg (14,000 lb) to GTO. A month before launch, the Air Force announced that the mission will fly the X-37B spaceplane. Fourth flight of the second X-37B.;
F9-285;285;29 December 2023 04:01;F9  B5 B1069.12;Cape Canaveral , SLC‑40;Starlink Group 6-36 (23 satellites);~16,800 kg (37,000 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network. SpaceX set a new record for the shortest time between two Falcon launches at 2 hours and 54 minutes. The previous record time was 4 hours and 12 minutes, set between the  Starlink Group 2-8 and SES-18 & SES-19 missions on 17 March 2023.;
F9-286;286;3 January 2024 03:44;F9  B5 B1082.1;Vandenberg , SLC‑4E;Starlink Group 7-9 (21 satellites);~16,800 kg (37,000 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network. Includes the first six satellites with direct-to-cell connectivity.;
F9-287;287;3 January 2024 23:04;F9  B5 B1076.10;Cape Canaveral , SLC‑40;Ovzon-3;1,800 kg (4,000 lb);GTO;Ovzon;Success;Success ( LZ‑1 );Broadband internet provider satellite. First Falcon 9 launch to GTO with a return-to-launch-site (RTLS) landing. First commercial satellite with Roll Out Solar Array that were deployed on 10 January 2024.;
F9-288;288;7 January 2024 22:35;F9  B5 B1067.16;Cape Canaveral , SLC‑40;Starlink Group 6-35 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network. Falcon record for total time from hangar rollout to launch at 6 hours, 33 minutes.;
F9-289;289;14 January 2024 08:59;F9  B5 B1061.18;Vandenberg , SLC‑4E;Starlink Group 7-10 (22 satellites);~16,700 kg (36,800 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network. Second booster to fly for the 18th time.;
F9-290;290;15 January 2024 01:52;F9  B5 B1073.12;Cape Canaveral , SLC‑40;Starlink Group 6-37 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network. Shortest landing-to-landing turnaround of a droneship, at about 7 days. 300th successful mission for SpaceX. Following this launch, SLC-40 was deactivated for planned maintenance and upgrades and would not see another flight until 30 January.;
F9-291;291;18 January 2024 21:49;F9  B5 B1080.5;Kennedy , LC‑39A;Ax-3 ( Crew Dragon C212.3 Freedom );~13,000 kg (29,000 lb);LEO ( ISS );Axiom Space;Success;Success ( LZ‑1 );Axiom contracted for three additional private crewed missions in June 2021. The crew consisted of American Michael López-Alegría , Italian astronaut Walter Villadei , ESA Swedish Project astronaut Marcus Wandt and Turkish astronaut Alper Gezeravcı .;
F9-292;292;24 January 2024 00:35;F9  B5 B1063.16;Vandenberg , SLC‑4E;Starlink Group 7-11 (22 satellites);~16,700 kg (36,800 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network.;
F9-293;293;29 January 2024 01:10;F9  B5 B1062.18;Kennedy , LC‑39A;Starlink Group 6-38 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-294;294;29 January 2024 05:57;F9  B5 B1075.9;Vandenberg , SLC‑4E;Starlink Group 7-12 (22 satellites);~16,700 kg (36,800 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network. This landing marked the fastest turnaround of a droneship at just over 5 days. The launch also marked the fastest turnaround time of SLC-4E at 5 days, 5 hours, 22 minutes, and 20 seconds, beating previous record of 6.5 days.;
F9-295;295;30 January 2024 17:07;F9  B5 B1077.10;Cape Canaveral , SLC‑40;NG-20;3,726 kg (8,214 lb);LEO ( ISS );Northrop Grumman ( CRS );Success;Success ( LZ‑1 );First Cygnus flight on Falcon 9. Northrop Grumman acquired three flights from SpaceX while a replacement engine is developed for its Antares rocket. Eighth flight with short nozzle second stage, which has lower production cost and faster build time but is only suitable for missions with lower performance requirements. SpaceX modified the fairing to add a hatch for late cargo loads onto the spacecraft via mobile cleanroom. Unmanned Enhanced Cygnus cargo spacecraft named in honor of Patricia “Patty” Hilliard Robertson .;
F9-296;296;8 February 2024 06:33;F9  B5 B1081.4;Cape Canaveral , SLC‑40;PACE;1,694 kg (3,735 lb);SSO;NASA ( LSP );Success;Success ( LZ‑1 );Plankton, Aerosol, Cloud, ocean Ecosystem (PACE) is a 1.7 t (3,700 lb), US$800 million craft that orbits at a 676 km (420 mi) altitude. It has the Ocean Color Imager intended to study phytoplankton in the ocean, as well as two polarimeters for studying properties of clouds, aerosols and the ocean. The launch price was US$80.4 million.;
F9-297;297;10 February 2024 00:34;F9  B5 B1071.14;Vandenberg , SLC‑4E;Starlink Group 7-13 (22 satellites);~16,700 kg (36,800 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network.;
F9-298;298;14 February 2024 22:30;F9  B5 B1078.7;Cape Canaveral , SLC‑40;USSF-124;Unknown;LEO;USSF SDA;Success;Success ( LZ‑2 );Launch included two HBTSS and four  SDA Tranche 0 Tracking Layer satellites. Launch part of Phase 2 US Space Force contract awarded in 2022. Second time a second stage featured Falcon medium coast mission-extension kit. 1st time flying a fairing half for the 15th time.;
F9-299;299;15 February 2024 06:05;F9  B5 B1060.18;Kennedy , LC‑39A;IM-1  Nova-C Odysseus lander;1,931 kg (4,257 lb);TLI;NASA ( CLPS ) Intuitive Machines;Success;Success ( LZ‑1 );Second mission of NASA's  Commercial Lunar Payload Services program, and first private American company to successfully land a spacecraft on the Moon. The lander is to carry five payloads of up to 100 kg (220 lb) total (LRA, NDL, LN-1, SCALPSS, and ROLSES), a deployable camera namely, EagleCam and transmit data from the lunar surface in a mission lasting 2 weeks. The LC-39A pad's transporter erector was modified to fuel cryogenic liquid oxygen and liquid methane into the payload before liftoff.;
F9-300;300;15 February 2024 21:34;F9  B5 B1082.2;Vandenberg , SLC‑4E;Starlink Group 7-14 (22 satellites);~16,700 kg (36,800 lb);LEO;SpaceX;Success;Success ( OCISLY );300th Falcon 9 launch for a West Coast v2 mini Starlink mission to their Generation 2 network. 200th consecutive successful landing of a booster. First time SpaceX launched three rockets within 24 hours. SpaceX has started to remove the stiffener ring around the regular nozzle of Merlin Vacuum Engine on their Starlink missions from this launch.;
F9-301;301;20 February 2024 20:11;F9  B5 B1067.17;Cape Canaveral , SLC‑40;Telkomsat HTS 113BT;4,000 kg (8,800 lb);GTO;Telkom Indonesia;Success;Success ( OCISLY );Indonesian satellite to provide more capacity over Indonesia. 300th successful Falcon 9 mission.;
F9-302;302;23 February 2024 04:11;F9  B5 B1061.19;Vandenberg , SLC‑4E;Starlink Group 7-15 (22 satellites);~16,700 kg (36,800 lb);LEO;SpaceX;Success;Success ( OCISLY );A West Coast v2 mini Starlink launch to their Generation 2 network. Second booster to fly for the 19th time. One of the nine Merlin engines powering this first stage is flight leader, powering its 22nd mission to Earth orbit. It is already the most renowned rocket engine to date, surpassing  Space Shuttle Main Engine no. 2019's record of 19 flights on its 20th flight.;
F9-303;303;25 February 2024 22:06;F9  B5 B1069.13;Cape Canaveral , SLC‑40;Starlink Group 6-39 (24 satellites);~17,500 kg (38,600 lb);LEO;SpaceX;Success;Success ( ASOG );An East Coast v2 mini Starlink launch to their Generation 2 network. First launch with 24 v2 mini and new mass record on Falcon 9 taking 17,500 kg (38,600 lb) to low Earth orbit.;
F9-304;304;29 February 2024 15:30;F9  B5 B1076.11;Cape Canaveral , SLC‑40;Starlink Group 6-40 (23 satellites);~17,100 kg (37,700 lb);LEO;SpaceX;Success;Success ( JRTI );An East Coast v2 mini Starlink launch to their Generation 2 network.;
F9-305;305;4 March 2024 03:53;F9  B5 B1083.1;Kennedy , LC‑39A;Crew-8 ( Crew Dragon C206.5 Endeavour );~13,000 kg (29,000 lb);LEO ( ISS );NASA ( CTS );Success;Success ( LZ‑1 );After first six  Crew Dragon launches of NASA USCV award, a further three missions for SpaceX were announced on 3 December 2021. These launches carry up to four astronauts and 100 kg (220 lb) of cargo to the ISS as well as feature a lifeboat function to evacuate astronauts from ISS in case of an emergency. SpaceX flew its 50th astronaut on this Crew Dragon launch.;
F9-306;306;4 March 2024 22:05;F9  B5 B1081.5;Vandenberg , SLC‑4E;Transporter-10 (53 payload smallsat rideshare);Unknown;SSO;Various;Success;Success ( LZ‑4 );Dedicated SmallSat Rideshare mission to sun-synchronous orbit including the 1,000th satellite of SpaceX rideshare program. Third time a second stage featured Falcon medium coast mission-extension kit.;
